"","TeamName","Season","NumOT","TeamID","Score","FGM","FGA","FGM3","FGA3","WFTM","FTA","OR","DR","Ast","TO","Stl","Blk","Pf","Won","FGPCT","FG3PCT","FTP"
"7196","Seattle",2022,0,1370,66,20,53,6,19,20,26,9,20,8,12,7,2,20,"0",0.377358490566038,0.315789473684211,0.769230769230769
"7197","Robert Morris",2022,0,1352,75,28,59,8,17,11,14,7,25,14,9,4,4,12,"0",0.474576271186441,0.470588235294118,0.785714285714286
"7198","North Alabama",2022,0,1466,50,15,57,7,28,13,19,10,17,5,6,5,6,20,"0",0.263157894736842,0.25,0.684210526315789
"7199","Northeastern",2022,0,1318,71,26,52,7,24,12,15,3,24,14,11,5,3,13,"0",0.5,0.291666666666667,0.8
"7200","Bellarmine",2022,0,1468,53,20,57,5,22,8,9,5,22,10,8,4,2,19,"0",0.350877192982456,0.227272727272727,0.888888888888889
"7201","CS Bakersfield",2022,0,1167,65,26,63,7,21,6,9,10,20,11,12,4,1,26,"0",0.412698412698413,0.333333333333333,0.666666666666667
"7202","Sacred Heart",2022,0,1357,75,28,63,11,25,8,10,5,21,21,14,6,3,19,"0",0.444444444444444,0.44,0.8
"7203","St Thomas MN",2022,0,1472,72,26,51,3,12,17,19,3,20,6,13,4,3,18,"0",0.509803921568627,0.25,0.894736842105263
"7204","Tennessee Tech",2022,0,1399,68,26,64,6,15,10,15,8,17,14,13,14,6,18,"0",0.40625,0.4,0.666666666666667
"7205","Merrimack",2022,0,1467,53,19,53,6,21,9,10,8,19,9,11,4,0,12,"0",0.358490566037736,0.285714285714286,0.9
"7206","Austin Peay",2022,0,1122,53,20,45,8,20,5,8,6,21,16,17,5,1,15,"0",0.444444444444444,0.4,0.625
"7207","NE Omaha",2022,0,1303,64,26,57,6,10,6,11,6,22,8,14,8,3,24,"0",0.456140350877193,0.6,0.545454545454545
"7208","Cal Baptist",2022,0,1465,57,20,60,12,32,5,8,10,23,13,14,7,0,20,"0",0.333333333333333,0.375,0.625
"7209","TAM C. Christi",2022,0,1394,70,19,58,5,20,27,44,14,22,10,11,2,4,28,"0",0.327586206896552,0.25,0.613636363636364
"7210","Incarnate Word",2022,0,1230,60,20,52,3,21,17,17,7,17,7,14,5,1,14,"0",0.384615384615385,0.142857142857143,1
"7211","Jacksonville St",2022,0,1240,76,30,66,3,19,13,18,10,24,13,3,1,3,11,"0",0.454545454545455,0.157894736842105,0.722222222222222
"7212","CS Sacramento",2022,0,1170,61,22,51,7,19,10,15,9,19,14,10,8,3,17,"0",0.431372549019608,0.368421052631579,0.666666666666667
"7213","Houston Bap",2022,0,1223,87,29,53,6,13,23,31,7,16,15,15,12,3,17,"0",0.547169811320755,0.461538461538462,0.741935483870968
"7214","E Michigan",2022,0,1185,68,26,59,6,21,10,11,8,22,10,16,7,3,16,"0",0.440677966101695,0.285714285714286,0.909090909090909
"7215","Marshall",2022,0,1267,64,24,62,10,33,6,9,8,26,17,15,4,3,17,"0",0.387096774193548,0.303030303030303,0.666666666666667
"7216","Colorado",2022,0,1160,51,19,49,5,19,8,16,7,27,11,19,6,3,10,"0",0.387755102040816,0.263157894736842,0.5
"7217","Pepperdine",2022,0,1337,76,28,59,10,26,10,15,6,24,13,15,4,3,26,"0",0.474576271186441,0.384615384615385,0.666666666666667
"7218","N Colorado",2022,0,1294,99,34,61,13,33,18,31,9,21,15,19,3,3,27,"0",0.557377049180328,0.393939393939394,0.580645161290323
"7219","UT San Antonio",2022,0,1427,78,33,66,7,16,5,8,7,21,18,13,7,4,17,"0",0.5,0.4375,0.625
"7220","Dixie St",2022,0,1469,53,17,59,5,26,14,21,9,22,13,12,6,2,19,"0",0.288135593220339,0.192307692307692,0.666666666666667
"7221","BYU",2022,0,1140,59,22,55,3,13,12,25,8,27,10,13,3,5,19,"0",0.4,0.230769230769231,0.48
"7222","Loy Marymount",2022,0,1258,60,22,58,7,25,9,11,3,20,11,7,3,1,15,"0",0.379310344827586,0.28,0.818181818181818
"7223","McNeese St",2022,0,1270,78,26,57,8,24,18,23,9,22,9,15,8,4,16,"0",0.456140350877193,0.333333333333333,0.782608695652174
"7224","Utah Valley",2022,0,1430,59,20,57,5,14,14,18,9,16,7,21,6,1,20,"0",0.350877192982456,0.357142857142857,0.777777777777778
"7225","Idaho",2022,0,1225,59,21,52,6,20,11,14,5,21,9,18,4,3,16,"0",0.403846153846154,0.3,0.785714285714286
"7226","F Dickinson",2022,0,1192,64,26,58,5,18,7,12,6,18,12,13,6,5,16,"0",0.448275862068966,0.277777777777778,0.583333333333333
"7227","Georgetown",2022,0,1207,77,27,72,9,24,14,20,12,27,11,8,5,1,16,"0",0.375,0.375,0.7
"7228","Portland",2022,0,1339,54,19,47,2,7,14,17,3,28,10,15,3,0,12,"0",0.404255319148936,0.285714285714286,0.823529411764706
"7229","Lipscomb",2022,0,1252,71,25,62,8,29,13,14,7,26,15,9,3,4,18,"0",0.403225806451613,0.275862068965517,0.928571428571429
"7230","Appalachian St",2022,0,1111,66,21,56,8,22,16,23,10,21,11,4,4,1,15,"0",0.375,0.363636363636364,0.695652173913043
"7231","SE Missouri St",2022,0,1369,63,20,54,7,21,16,21,8,16,12,12,4,3,23,"0",0.37037037037037,0.333333333333333,0.761904761904762
"7232","Hofstra",2022,0,1220,68,26,59,10,29,6,6,5,12,11,11,11,0,19,"0",0.440677966101695,0.344827586206897,1
"7233","Georgia St",2022,0,1209,63,21,63,6,22,15,27,18,16,3,14,13,6,24,"0",0.333333333333333,0.272727272727273,0.555555555555556
"7234","UC Santa Barbara",2022,0,1364,52,16,51,3,20,17,22,9,14,10,9,6,0,12,"0",0.313725490196078,0.15,0.772727272727273
"7235","Hawaii",2022,0,1218,59,24,57,9,25,2,5,10,16,11,11,3,3,16,"0",0.421052631578947,0.36,0.4
"7236","South Florida",2022,0,1378,49,18,53,2,13,11,19,7,20,11,12,5,1,17,"0",0.339622641509434,0.153846153846154,0.578947368421053
"7237","Ark Little Rock",2022,0,1114,51,14,48,4,21,19,22,3,14,5,13,12,1,14,"0",0.291666666666667,0.19047619047619,0.863636363636364
"7238","Arkansas St",2022,0,1117,59,22,61,4,22,11,17,16,26,18,11,8,0,13,"0",0.360655737704918,0.181818181818182,0.647058823529412
"7239","Arizona St",2022,0,1113,53,22,67,3,21,6,8,7,29,16,6,3,11,23,"0",0.328358208955224,0.142857142857143,0.75
"7240","Oregon St",2022,0,1333,59,22,56,9,25,6,10,7,21,11,11,3,3,13,"0",0.392857142857143,0.36,0.6
"7241","San Jose St",2022,0,1363,62,23,50,10,20,6,12,3,24,12,12,2,3,14,"0",0.46,0.5,0.5
"7242","Oral Roberts",2022,0,1331,85,30,67,12,33,13,15,7,25,8,9,4,4,14,"0",0.447761194029851,0.363636363636364,0.866666666666667
"7243","Charlotte",2022,0,1150,59,22,57,6,23,9,11,5,23,16,12,3,5,9,"0",0.385964912280702,0.260869565217391,0.818181818181818
"7244","Central Conn",2022,0,1148,52,18,60,6,26,10,15,19,23,10,9,4,2,15,"0",0.3,0.230769230769231,0.666666666666667
"7245","California",2022,0,1143,63,23,61,5,22,12,19,12,19,15,9,3,1,11,"0",0.377049180327869,0.227272727272727,0.631578947368421
"7246","Stanford",2022,0,1390,60,23,59,7,31,7,10,14,18,13,13,4,0,17,"0",0.389830508474576,0.225806451612903,0.7
"7247","Montana",2022,0,1285,75,25,52,7,17,18,24,5,25,12,11,4,0,24,"0",0.480769230769231,0.411764705882353,0.75
"7248","NC A&T",2022,0,1299,54,19,55,6,22,10,14,10,22,11,10,3,1,20,"0",0.345454545454545,0.272727272727273,0.714285714285714
"7249","Boise St",2022,0,1129,65,23,59,6,24,13,18,9,22,6,6,4,3,21,"0",0.389830508474576,0.25,0.722222222222222
"7250","IUPUI",2022,0,1237,55,23,50,5,18,4,10,8,23,6,15,4,4,16,"0",0.46,0.277777777777778,0.4
"7251","CS Northridge",2022,0,1169,77,31,69,8,23,7,14,14,27,13,12,7,2,22,"0",0.449275362318841,0.347826086956522,0.5
"7252","Miami OH",2022,0,1275,55,21,57,7,21,6,7,5,15,11,7,7,4,17,"0",0.368421052631579,0.333333333333333,0.857142857142857
"7253","Toledo",2022,0,1405,83,34,77,9,28,6,10,12,25,15,3,3,1,17,"0",0.441558441558442,0.321428571428571,0.6
"7254","WI Green Bay",2022,0,1453,69,25,59,4,17,15,19,10,16,13,12,10,3,13,"0",0.423728813559322,0.235294117647059,0.789473684210526
"7255","San Diego St",2022,0,1361,57,19,63,6,19,13,17,18,25,8,16,9,2,18,"0",0.301587301587302,0.315789473684211,0.764705882352941
"7256","Princeton",2022,0,1343,83,30,65,7,28,16,22,8,23,14,11,8,2,21,"0",0.461538461538462,0.25,0.727272727272727
"7257","Nevada",2022,0,1305,56,19,45,6,16,12,21,4,24,10,11,5,3,20,"0",0.422222222222222,0.375,0.571428571428571
"7258","Brown",2022,0,1135,50,19,54,7,27,5,9,6,23,13,15,7,3,16,"0",0.351851851851852,0.259259259259259,0.555555555555556
"7259","Canisius",2022,0,1145,62,25,58,6,21,6,14,9,17,8,10,6,4,15,"0",0.431034482758621,0.285714285714286,0.428571428571429
"7260","WI Milwaukee",2022,0,1454,60,24,58,7,23,5,6,4,25,13,17,5,3,16,"0",0.413793103448276,0.304347826086957,0.833333333333333
"7261","Fairfield",2022,0,1193,56,22,57,6,19,6,10,10,21,6,11,5,1,17,"0",0.385964912280702,0.315789473684211,0.6
"7262","Oakland",2022,1,1324,78,25,61,14,29,14,17,13,23,12,17,7,2,16,"0",0.409836065573771,0.482758620689655,0.823529411764706
"7263","Manhattan",2022,1,1264,74,24,61,11,26,15,20,8,27,15,13,5,2,18,"0",0.39344262295082,0.423076923076923,0.75
"7264","Columbia",2022,0,1162,66,25,72,12,32,4,9,10,24,12,9,3,1,17,"0",0.347222222222222,0.375,0.444444444444444
"7265","St Bonaventure",2022,0,1382,61,25,53,9,22,2,5,4,18,15,12,3,2,12,"0",0.471698113207547,0.409090909090909,0.4
"7266","Siena",2022,0,1373,60,20,49,8,18,12,18,9,17,8,8,1,6,16,"0",0.408163265306122,0.444444444444444,0.666666666666667
"7267","Creighton",2022,0,1166,55,21,58,5,22,8,10,10,22,8,12,5,1,11,"0",0.362068965517241,0.227272727272727,0.8
"7268","Quinnipiac",2022,0,1346,74,22,59,10,25,20,26,7,21,15,13,6,3,22,"0",0.372881355932203,0.4,0.769230769230769
"7269","W Carolina",2022,0,1441,69,25,66,16,48,3,6,9,28,16,13,5,4,18,"0",0.378787878787879,0.333333333333333,0.5
"7270","Detroit",2022,0,1178,59,20,59,8,29,11,14,10,17,6,13,3,0,18,"0",0.338983050847458,0.275862068965517,0.785714285714286
"7271","Dartmouth",2022,0,1171,69,21,53,7,24,20,25,7,19,8,10,8,2,20,"0",0.39622641509434,0.291666666666667,0.8
"7272","UTRGV",2022,0,1410,66,18,47,6,18,24,34,11,28,8,24,4,3,15,"0",0.382978723404255,0.333333333333333,0.705882352941177
"7273","Grambling",2022,0,1212,72,26,71,8,31,12,14,15,22,10,16,10,3,18,"0",0.366197183098592,0.258064516129032,0.857142857142857
"7274","Hartford",2022,0,1216,52,21,52,6,18,4,9,6,15,11,13,7,2,11,"0",0.403846153846154,0.333333333333333,0.444444444444444
"7275","Ark Pine Bluff",2022,0,1115,64,24,55,6,18,10,14,4,25,17,10,9,1,21,"0",0.436363636363636,0.333333333333333,0.714285714285714
"7276","UT Arlington",2022,0,1426,61,22,58,7,21,10,10,7,26,18,16,6,1,12,"0",0.379310344827586,0.333333333333333,1
"7277","USC",2022,0,1425,63,24,70,7,30,8,13,15,16,18,7,3,4,23,"0",0.342857142857143,0.233333333333333,0.615384615384615
"7278","UCLA",2022,3,1417,84,29,78,5,22,21,28,14,32,18,9,5,1,19,"0",0.371794871794872,0.227272727272727,0.75
"7279","Mississippi St",2022,0,1280,55,18,51,3,12,16,22,6,27,11,12,2,3,17,"0",0.352941176470588,0.25,0.727272727272727
"7280","Louisiana",2022,0,1418,58,18,53,6,23,16,20,13,27,8,20,4,6,18,"0",0.339622641509434,0.260869565217391,0.8
"7281","Georgia",2022,0,1208,72,24,59,4,14,20,29,8,21,16,10,10,3,13,"0",0.406779661016949,0.285714285714286,0.689655172413793
"7282","Tennessee Tech",2022,1,1399,92,37,76,12,30,6,8,15,24,25,13,7,2,25,"0",0.486842105263158,0.4,0.75
"7283","Prairie View",2022,0,1341,67,21,47,8,22,17,26,9,20,6,19,8,2,19,"0",0.446808510638298,0.363636363636364,0.653846153846154
"7284","Maine",2022,0,1263,60,23,57,9,25,5,6,5,17,12,12,9,6,12,"0",0.403508771929825,0.36,0.833333333333333
"7285","San Jose St",2022,0,1363,60,22,48,11,30,5,6,2,18,15,18,3,1,19,"0",0.458333333333333,0.366666666666667,0.833333333333333
"7286","Lehigh",2022,0,1250,74,25,46,7,15,17,19,4,23,15,14,2,3,15,"0",0.543478260869565,0.466666666666667,0.894736842105263
"7287","N Illinois",2022,0,1296,65,21,64,7,28,16,21,14,25,11,12,5,2,20,"0",0.328125,0.25,0.761904761904762
"7288","Evansville",2022,0,1191,41,13,48,6,23,9,13,2,20,8,9,5,1,10,"0",0.270833333333333,0.260869565217391,0.692307692307692
"7289","Dartmouth",2022,0,1171,60,21,62,11,29,7,12,12,20,5,11,9,2,20,"0",0.338709677419355,0.379310344827586,0.583333333333333
"7290","Mt St Mary's",2022,0,1291,61,25,67,3,24,8,10,16,21,11,9,4,4,14,"0",0.373134328358209,0.125,0.8
"7291","C Michigan",2022,0,1141,54,19,56,5,21,11,17,7,18,7,14,8,6,14,"0",0.339285714285714,0.238095238095238,0.647058823529412
"7292","SC Upstate",2022,0,1367,71,29,56,8,19,5,7,3,11,15,9,7,2,10,"0",0.517857142857143,0.421052631578947,0.714285714285714
"7293","Stetson",2022,0,1391,75,26,54,5,19,18,26,8,25,15,16,11,7,15,"0",0.481481481481481,0.263157894736842,0.692307692307692
"7294","F Dickinson",2022,1,1192,82,27,59,8,22,20,30,9,21,16,14,8,3,18,"0",0.457627118644068,0.363636363636364,0.666666666666667
"7295","Marshall",2022,0,1267,64,24,58,5,27,11,16,6,17,11,9,3,3,10,"0",0.413793103448276,0.185185185185185,0.6875
"7296","Mercer",2022,0,1273,68,25,51,9,25,9,11,6,22,15,11,3,5,13,"0",0.490196078431373,0.36,0.818181818181818
"7297","Samford",2022,0,1359,93,38,64,10,24,7,13,5,20,15,13,7,3,18,"0",0.59375,0.416666666666667,0.538461538461538
"7298","Elon",2022,0,1189,64,22,49,6,17,14,18,6,23,12,20,6,3,22,"0",0.448979591836735,0.352941176470588,0.777777777777778
"7299","American Univ",2022,0,1110,68,26,59,5,12,11,17,11,14,9,5,8,0,12,"0",0.440677966101695,0.416666666666667,0.647058823529412
"7300","Oregon St",2022,0,1333,63,23,60,6,19,11,17,8,11,4,7,6,1,10,"0",0.383333333333333,0.315789473684211,0.647058823529412
"7301","CS Bakersfield",2022,0,1167,61,23,58,2,13,13,21,11,22,9,14,7,1,21,"0",0.396551724137931,0.153846153846154,0.619047619047619
"7302","G Washington",2022,0,1203,73,25,52,13,30,10,12,3,18,12,9,7,1,21,"0",0.480769230769231,0.433333333333333,0.833333333333333
"7303","Xavier",2022,0,1462,65,24,54,6,17,11,16,6,22,14,9,6,3,11,"0",0.444444444444444,0.352941176470588,0.6875
"7304","N Kentucky",2022,0,1297,68,23,47,10,21,12,15,8,13,14,12,8,0,15,"0",0.48936170212766,0.476190476190476,0.8
"7305","North Carolina",2022,0,1314,67,24,59,9,22,10,15,5,17,13,8,5,3,14,"0",0.406779661016949,0.409090909090909,0.666666666666667
"7306","Southern Miss",2022,0,1379,57,21,56,6,17,9,16,6,23,6,10,3,3,13,"0",0.375,0.352941176470588,0.5625
"7307","Lipscomb",2022,0,1252,68,26,70,8,29,8,14,14,28,14,15,4,4,18,"0",0.371428571428571,0.275862068965517,0.571428571428571
"7308","Mississippi",2022,1,1279,57,19,58,8,29,11,19,11,29,8,13,5,3,17,"0",0.327586206896552,0.275862068965517,0.578947368421053
"7309","NC A&T",2022,0,1299,62,23,59,8,26,8,11,9,23,13,12,8,3,17,"0",0.389830508474576,0.307692307692308,0.727272727272727
"7310","South Alabama",2022,0,1375,62,21,52,4,20,16,21,7,21,9,14,7,5,25,"0",0.403846153846154,0.2,0.761904761904762
"7311","Clemson",2022,0,1155,64,24,58,6,24,10,11,9,24,16,18,9,4,13,"0",0.413793103448276,0.25,0.909090909090909
"7312","BYU",2022,0,1140,57,21,71,6,26,9,11,8,26,10,15,6,0,18,"0",0.295774647887324,0.230769230769231,0.818181818181818
"7313","Cal Baptist",2022,0,1465,50,17,49,4,18,12,19,7,26,7,16,4,2,19,"0",0.346938775510204,0.222222222222222,0.631578947368421
"7314","UNC Asheville",2022,1,1421,83,27,62,6,22,23,29,6,31,17,13,4,5,25,"0",0.435483870967742,0.272727272727273,0.793103448275862
"7315","James Madison",2022,1,1241,78,31,65,8,20,8,11,5,28,17,15,5,1,12,"0",0.476923076923077,0.4,0.727272727272727
"7316","Army",2022,0,1119,65,22,55,7,26,14,23,9,28,12,10,4,2,22,"0",0.4,0.269230769230769,0.608695652173913
"7317","SE Louisiana",2022,0,1368,80,26,56,7,24,21,32,6,25,19,20,14,2,27,"0",0.464285714285714,0.291666666666667,0.65625
"7318","MD E Shore",2022,0,1271,64,23,54,7,19,11,18,7,28,10,23,5,1,23,"0",0.425925925925926,0.368421052631579,0.611111111111111
"7319","Montana",2022,0,1285,63,21,51,2,16,19,21,2,9,6,8,6,0,21,"0",0.411764705882353,0.125,0.904761904761905
"7320","Indiana",2022,0,1231,57,20,56,3,13,14,18,8,20,11,10,4,3,20,"0",0.357142857142857,0.230769230769231,0.777777777777778
"7321","New Orleans",2022,0,1309,70,25,56,4,16,16,21,7,27,6,9,5,2,15,"0",0.446428571428571,0.25,0.761904761904762
"7322","MS Valley St",2022,0,1290,65,24,60,6,19,11,15,8,21,9,8,3,2,8,"0",0.4,0.315789473684211,0.733333333333333
"7323","Jacksonville",2022,0,1239,58,22,60,9,23,5,8,10,19,13,6,4,1,14,"0",0.366666666666667,0.391304347826087,0.625
"7324","Baylor",2022,0,1124,59,21,71,7,27,10,14,15,20,10,14,12,3,18,"0",0.295774647887324,0.259259259259259,0.714285714285714
"7325","TCU",2022,0,1395,63,22,56,6,28,13,22,13,19,13,14,6,3,19,"0",0.392857142857143,0.214285714285714,0.590909090909091
"7326","Bellarmine",2022,0,1468,70,25,51,6,14,14,21,3,22,10,9,3,2,12,"0",0.490196078431373,0.428571428571429,0.666666666666667
"7327","E Michigan",2022,0,1185,71,24,56,9,21,14,18,7,20,11,8,4,2,14,"0",0.428571428571429,0.428571428571429,0.777777777777778
"7328","Alabama",2022,0,1104,55,18,64,3,30,16,24,12,30,10,15,5,4,17,"0",0.28125,0.1,0.666666666666667
"7329","George Mason",2022,0,1206,78,28,62,15,25,7,12,6,24,20,7,4,1,17,"0",0.451612903225806,0.6,0.583333333333333
"7330","Bucknell",2022,1,1137,72,28,62,8,20,8,19,9,32,15,12,4,1,18,"0",0.451612903225806,0.4,0.421052631578947
"7331","E Kentucky",2022,0,1184,84,27,64,16,37,14,25,10,18,18,8,11,3,17,"0",0.421875,0.432432432432432,0.56
"7332","Cal Poly",2022,0,1142,65,21,52,6,21,17,22,6,29,10,19,1,4,28,"0",0.403846153846154,0.285714285714286,0.772727272727273
"7333","Charleston So",2022,0,1149,67,24,50,8,25,11,12,4,23,16,13,3,0,14,"0",0.48,0.32,0.916666666666667
"7334","Florida Intl",2022,0,1198,82,31,62,14,30,6,8,9,22,18,16,8,1,17,"0",0.5,0.466666666666667,0.75
"7335","Rhode Island",2022,0,1348,67,26,59,6,21,9,18,11,24,15,20,8,8,17,"0",0.440677966101695,0.285714285714286,0.5
"7336","Northwestern LA",2022,0,1322,84,32,72,9,22,11,14,11,19,19,8,2,6,19,"0",0.444444444444444,0.409090909090909,0.785714285714286
"7337","UCF",2022,0,1416,60,20,65,7,33,13,25,16,17,11,14,8,1,14,"0",0.307692307692308,0.212121212121212,0.52
"7338","Texas A&M",2022,0,1401,66,22,49,7,15,15,21,7,10,15,5,9,1,15,"0",0.448979591836735,0.466666666666667,0.714285714285714
"7339","W Illinois",2022,0,1442,82,29,65,8,26,16,24,14,26,12,14,4,3,24,"0",0.446153846153846,0.307692307692308,0.666666666666667
"7340","Weber St",2022,0,1451,57,20,55,6,20,11,17,6,18,5,10,7,1,14,"0",0.363636363636364,0.3,0.647058823529412
"7341","Austin Peay",2022,0,1122,52,19,52,6,20,8,12,9,17,7,14,3,0,13,"0",0.365384615384615,0.3,0.666666666666667
"7342","SIUE",2022,0,1188,59,19,49,1,16,20,24,8,26,7,13,3,2,17,"0",0.387755102040816,0.0625,0.833333333333333
"7343","Northern Arizona",2022,0,1319,71,28,64,10,29,5,10,10,26,16,11,2,2,13,"0",0.4375,0.344827586206897,0.5
"7344","Denver",2022,0,1176,65,21,55,7,19,16,19,8,23,8,8,6,1,17,"0",0.381818181818182,0.368421052631579,0.842105263157895
"7345","Loyola MD",2022,0,1259,55,22,53,11,27,0,3,7,17,14,7,7,1,13,"0",0.415094339622642,0.407407407407407,0
"7346","Coppin St",2022,0,1164,68,21,49,8,27,18,22,8,22,10,18,5,4,18,"0",0.428571428571429,0.296296296296296,0.818181818181818
"7347","Air Force",2022,0,1102,77,26,57,7,21,18,24,5,19,14,9,3,2,18,"0",0.456140350877193,0.333333333333333,0.75
"7348","Seattle",2022,0,1370,64,23,72,6,32,12,14,11,22,6,10,4,3,29,"0",0.319444444444444,0.1875,0.857142857142857
"7349","Stony Brook",2022,0,1392,62,23,59,6,27,10,13,5,24,13,9,8,4,14,"0",0.389830508474576,0.222222222222222,0.769230769230769
"7350","NE Omaha",2022,0,1303,85,30,61,8,21,17,23,9,22,11,14,8,3,23,"0",0.491803278688525,0.380952380952381,0.739130434782609
"7351","North Alabama",2022,0,1466,58,20,72,5,20,13,15,23,21,10,9,8,2,21,"0",0.277777777777778,0.25,0.866666666666667
"7352","UT San Antonio",2022,0,1427,45,14,48,5,21,12,15,5,19,3,17,2,1,24,"0",0.291666666666667,0.238095238095238,0.8
"7353","Towson",2022,0,1406,53,21,48,1,15,10,13,5,13,6,6,7,1,16,"0",0.4375,0.0666666666666667,0.769230769230769
"7354","Drake",2022,1,1179,69,26,69,5,26,12,17,14,28,7,16,8,1,22,"0",0.376811594202899,0.192307692307692,0.705882352941177
"7355","Nebraska",2022,0,1304,63,23,51,7,18,10,19,3,25,13,15,4,4,14,"0",0.450980392156863,0.388888888888889,0.526315789473684
"7356","NC State",2022,0,1301,57,20,67,7,24,10,14,8,20,7,6,6,4,13,"0",0.298507462686567,0.291666666666667,0.714285714285714
"7357","W Michigan",2022,0,1444,64,21,47,11,27,11,16,6,21,8,14,5,5,15,"0",0.446808510638298,0.407407407407407,0.6875
"7358","Oklahoma",2022,0,1328,55,23,61,6,22,3,4,11,24,9,17,8,1,15,"0",0.377049180327869,0.272727272727273,0.75
"7359","St Thomas MN",2022,0,1472,66,27,66,6,25,6,9,8,20,8,6,4,1,13,"0",0.409090909090909,0.24,0.666666666666667
"7360","Utah",2022,0,1428,77,27,65,8,28,15,23,13,22,15,10,4,3,12,"0",0.415384615384615,0.285714285714286,0.652173913043478
"7361","Cornell",2022,0,1165,68,20,56,6,29,22,29,6,32,7,16,10,8,24,"0",0.357142857142857,0.206896551724138,0.758620689655172
"7362","Pacific",2022,0,1334,64,25,60,4,24,10,17,7,19,14,10,8,2,20,"0",0.416666666666667,0.166666666666667,0.588235294117647
"7363","CS Sacramento",2022,0,1170,65,23,49,9,17,10,13,8,22,12,21,6,4,17,"0",0.469387755102041,0.529411764705882,0.769230769230769
"7364","Radford",2022,0,1347,70,24,45,13,24,9,12,5,17,12,12,4,2,22,"0",0.533333333333333,0.541666666666667,0.75
"7365","Columbia",2022,0,1162,63,26,64,4,18,7,8,8,23,9,10,4,1,12,"0",0.40625,0.222222222222222,0.875
"7366","Michigan",2022,0,1276,76,29,52,8,18,10,12,2,16,17,11,3,3,17,"0",0.557692307692308,0.444444444444444,0.833333333333333
"7367","IUPUI",2022,0,1237,49,18,59,4,14,9,12,10,19,14,9,7,4,15,"0",0.305084745762712,0.285714285714286,0.75
"7368","Michigan St",2022,0,1277,63,23,52,11,24,6,6,6,12,15,13,5,3,15,"0",0.442307692307692,0.458333333333333,1
"7369","South Dakota",2022,0,1377,79,30,65,8,19,11,13,7,15,12,9,3,3,27,"0",0.461538461538462,0.421052631578947,0.846153846153846
"7370","Illinois St",2022,0,1229,69,22,53,6,20,19,23,9,22,13,16,6,4,15,"0",0.415094339622642,0.3,0.826086956521739
"7371","St Francis NY",2022,1,1383,62,27,72,5,21,3,6,10,23,12,7,5,2,17,"0",0.375,0.238095238095238,0.5
"7372","Portland",2022,0,1339,71,24,51,7,19,16,22,2,22,17,12,3,4,16,"0",0.470588235294118,0.368421052631579,0.727272727272727
"7373","UC San Diego",2022,0,1471,48,18,48,4,22,8,12,8,8,11,17,6,1,10,"0",0.375,0.181818181818182,0.666666666666667
"7374","San Diego",2022,0,1360,66,28,59,7,15,3,6,4,20,11,14,7,6,13,"0",0.474576271186441,0.466666666666667,0.5
"7375","E Illinois",2022,0,1183,56,20,51,8,20,8,11,8,24,8,18,7,2,15,"0",0.392156862745098,0.4,0.727272727272727
"7376","Dixie St",2022,0,1469,52,16,59,3,23,17,27,17,17,8,24,14,2,19,"0",0.271186440677966,0.130434782608696,0.62962962962963
"7377","Alabama A&M",2022,0,1105,64,24,51,4,17,12,22,8,25,12,21,8,2,23,"0",0.470588235294118,0.235294117647059,0.545454545454545
"7378","E Washington",2022,0,1186,72,28,55,10,27,6,9,5,18,17,14,3,3,19,"0",0.509090909090909,0.37037037037037,0.666666666666667
"7379","Butler",2022,0,1139,72,29,56,10,28,4,5,8,17,15,10,5,1,19,"0",0.517857142857143,0.357142857142857,0.8
"7380","Fordham",2022,0,1200,69,27,65,3,21,12,17,13,24,7,9,7,3,21,"0",0.415384615384615,0.142857142857143,0.705882352941177
